timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1564164064189580,-2,8,16,3,-1,-6,-8,-14
1564164064189580,6,4,-13,-13,-5,-1,-3,6
1564164064209060,-3,-9,1,3,-2,-2,-1,-2
1564164064209060,-3,-4,6,-4,-8,-2,0,3
1564164064211037,4,15,0,-1,9,-1,1,5
1564164064211037,-14,-7,3,2,3,2,0,-5
1564164064231498,-5,6,5,7,0,-2,-2,-4
1564164064231498,-7,-10,-22,-16,-5,0,-1,-5
1564164064233495,3,-1,7,-2,-8,-6,-5,0
1564164064233495,13,10,10,12,2,-1,-1,2
1564164064246492,-5,-17,-28,-12,1,0,-2,-6
1564164064246492,-8,3,17,1,0,-1,-1,0
1564164064252978,2,-3,-25,2,4,-1,-6,-5
1564164064252978,-6,-7,24,5,-3,1,1,-10
1564164064269428,-4,-3,-5,-11,-1,2,-5,-2
1564164064269428,0,1,-13,-3,-4,-1,3,0
1564164064270926,10,1,21,16,7,0,2,27
1564164064270926,-18,-12,-27,0,-4,-2,-7,-31
1564164064291886,2,14,13,10,0,-3,0,-5
1564164064291886,-1,-18,-9,-10,2,-5,1,14
1564164064293385,-2,-2,-3,-7,-6,3,-2,-9
1564164064293385,2,5,-1,7,4,-1,3,2
1564164064307357,4,10,10,-6,-4,2,0,3
1564164064307357,0,-11,-28,-8,-10,-3,-5,1
1564164064308856,-1,10,21,12,5,1,0,-1
1564164064308856,1,-5,-14,10,17,3,1,6
1564164064329317,-9,-6,-7,-3,-9,-2,-4,-5
1564164064329317,-4,-13,20,8,1,-1,-3,-3
1564164064330815,-5,-11,-40,-31,-17,-14,-8,-7
1564164064330815,4,2,6,5,-2,-4,3,-1
1564164064351795,6,21,8,11,9,13,10,8
1564164064351795,9,-3,-11,-2,-2,-13,-9,-5
1564164064353273,-2,-1,-5,-6,-1,1,2,1
1564164064353273,-11,-13,-8,-6,-3,-11,2,8
1564164064366768,10,2,10,-3,0,4,-18,-18
1564164064366768,2,18,25,18,0,-1,5,4
1564164064368245,-25,-6,-1,-2,1,-1,1,-17
1564164064368245,-2,5,-3,-15,-3,-6,0,14
1564164064389206,-8,-13,-1,6,0,-12,2,4
1564164064389206,6,14,5,-4,2,10,-3,-8
1564164064390707,4,-1,2,-7,-7,-5,-5,2
1564164064390707,-9,-19,-10,0,-6,3,-1,-2
1564164064411684,-2,-2,-1,-4,7,-1,3,-3
1564164064411684,8,4,8,10,10,4,1,5
1564164064413165,-8,-10,0,-4,-1,0,3,-1
1564164064413165,-5,-8,-31,-21,-15,-4,-6,-1
1564164064426156,8,-8,-7,-8,-10,-3,-2,1
1564164064426156,2,11,9,18,18,7,7,8
1564164064432626,-12,-19,-27,-2,-4,-1,-6,-7
1564164064432626,-2,6,15,-2,-2,-1,-4,-4
1564164064448115,-8,-3,2,-7,-5,-3,5,14
1564164064448115,3,1,-5,1,-4,0,-12,-15
1564164064456580,4,3,8,5,6,5,7,8
1564164064456580,10,7,13,6,3,-2,-7,12
1564164064471572,-10,-5,-14,-18,-5,-1,6,-7
1564164064471572,-2,6,11,-3,-6,-2,-5,-10
1564164064473050,7,2,-13,7,5,3,1,10
1564164064473050,-1,2,7,-10,-1,0,4,-5
1564164064486045,8,4,13,5,-2,3,-7,-1
1564164064486045,0,-4,-17,-18,-7,-2,4,5
1564164064493012,4,0,9,8,-5,-4,-3,-3
1564164064493012,7,9,11,10,4,-6,1,4
1564164064509003,2,-3,-19,-6,8,5,0,-3
1564164064509003,2,4,1,-2,-5,1,1,-3
1564164064510980,-1,-6,15,-2,-2,-1,-2,3
1564164064510980,0,6,-18,-5,-7,-1,-1,1
1564164064531941,-2,-3,31,16,14,4,3,0
1564164064531941,-8,-16,-21,-6,-6,-3,0,10
1564164064533937,4,9,-8,-5,-1,-2,-2,-10
1564164064533937,8,14,22,11,12,6,0,1
1564164064545919,3,-14,-15,-12,-14,-8,-5,-1
1564164064545919,-12,-6,-7,-1,6,4,5,0
1564164064552921,-2,-14,6,-7,-10,-4,-1,0
1564164064552921,2,7,-2,10,2,3,1,0
1564164064569374,-11,9,-19,-12,-4,-5,-6,-9
1564164064569374,10,5,14,0,-2,-1,3,15
1564164064570872,7,13,-3,5,6,2,-1,-12
1564164064570872,-5,-7,5,2,-3,0,-1,-4
1564164064591330,-3,-9,6,5,2,-3,-2,1
1564164064591330,-1,-2,-9,-9,-7,-5,-4,-2
1564164064591829,-12,-4,-1,0,2,2,0,-1
1564164064591829,-2,4,-16,-12,8,4,0,-4
1564164064605324,-17,-20,6,11,-2,-3,-3,-3
1564164064605324,2,8,-7,-5,-2,-1,-4,-7
1564164064613789,11,19,6,10,0,-3,-3,5
1564164064613789,-16,-27,-7,-15,-9,4,-1,-7
1564164064628760,7,6,-15,1,-3,-2,0,4
1564164064628760,-11,-1,27,-11,-4,-3,-2,-7
1564164064629262,-4,-5,6,17,10,-1,0,-3
1564164064629262,13,5,-13,-12,-6,1,-3,4
1564164064651218,-3,6,13,19,1,1,4,4
1564164064651218,-16,-26,-18,-14,2,2,3,-4
1564164064651718,11,25,7,-2,-2,2,-5,-8
1564164064651718,9,0,4,1,-2,-5,-2,9
1564164064665193,-8,-20,-7,-6,-7,-4,-1,2
1564164064665193,13,20,5,10,2,2,2,-1
1564164064673681,-1,1,9,2,1,-2,-3,-7
1564164064673681,-1,0,2,4,2,0,4,1
1564164064688669,3,1,-10,-11,2,1,-2,-3
1564164064688669,-1,-7,-13,1,-2,-3,-4,-1
1564164064689148,-3,-7,-1,8,-1,1,1,6
1564164064689148,-4,-7,-5,-13,-4,1,-2,-7
1564164064711107,-11,14,19,19,2,2,1,-2
1564164064711107,1,20,2,-2,6,0,-2,-3
1564164064711606,0,-28,-5,-17,-4,2,4,4
1564164064711606,2,10,9,18,6,2,3,3
1564164064735063,-2,-1,-8,-18,-13,-5,-9,-10
1564164064735063,-1,-1,16,33,0,-3,0,0
1564164064735562,2,6,-8,-8,7,1,-1,2
1564164064735562,-11,-7,-20,-9,-4,-2,-2,-8
1564164064748538,0,-18,-9,-1,5,2,4,9
1564164064748538,-6,3,8,-8,-11,-6,-6,-9
1564164064749537,-5,-23,-20,-21,-20,-8,-2,-3
1564164064749537,5,10,20,38,21,2,4,0
1564164064771015,-6,5,2,-4,8,3,2,17
1564164064771015,-3,-2,-1,-1,-1,-2,-9,-30
1564164064772010,-8,-14,-6,-5,0,0,0,-2
1564164064772010,3,14,6,-18,-14,-4,-2,-2
1564164064785489,16,11,18,10,-2,-3,-2,3
1564164064785489,-7,-6,-20,-6,6,3,3,3
1564164064793457,-1,3,6,-2,-4,-3,-4,-14
1564164064793457,-10,-14,5,-1,-2,-1,-2,-8
1564164064808945,2,9,2,8,-5,-5,-5,-10
1564164064808945,4,17,-6,-9,4,1,2,12
1564164064809929,0,0,10,-2,-8,-2,2,4
1564164064809929,3,0,2,-5,6,4,1,6
1564164064830904,-7,-8,-9,1,6,0,0,-6
1564164064830904,4,-9,-3,15,-2,-6,-4,4
1564164064831903,-3,-4,-10,15,17,8,4,5
1564164064831903,2,24,17,-7,-10,-4,0,-2
1564164064845362,0,-18,2,-13,-5,-1,-6,-12
1564164064845362,6,-1,-6,-9,-9,-8,-3,1
1564164064853362,1,2,9,7,2,1,0,0
1564164064853362,-14,-19,-11,-5,-4,-3,-3,-2
1564164064868334,7,15,1,-2,1,-5,-5,-2
1564164064868334,-3,-18,-8,-1,-5,-2,-2,-4
1564164064869317,8,16,12,11,0,-1,3,10
1564164064869317,-3,-9,-11,-5,3,-2,-3,-1
1564164064891273,1,9,-1,-7,-2,1,3,0
1564164064891273,12,2,15,14,5,1,0,3
1564164064891772,-7,-14,-17,-13,3,3,1,4
1564164064891772,-1,18,4,16,-2,-3,0,-1
1564164064905250,-10,-7,-18,-26,-1,-1,-3,-6
1564164064905250,3,5,5,0,1,4,3,0
1564164064913730,-1,0,-18,-5,-12,-7,-5,-5
1564164064913730,2,-7,-3,-7,-6,-1,0,3
1564164064936691,2,0,4,9,-2,-2,1,1
1564164064936691,-3,-1,10,-5,5,2,1,3
1564164064937686,6,6,-6,-5,-1,-1,-1,0
1564164064937686,9,-9,-14,-9,-4,-3,-4,-4
1564164064951162,-2,-5,-1,-5,-5,-1,-2,-5
1564164064951162,4,9,5,-16,-6,2,1,5
1564164064951661,-5,-10,2,16,7,0,1,0
1564164064951661,0,-8,-12,-10,-9,-2,-2,-1
1564164064965136,10,8,11,9,5,4,7,-2
1564164064965136,-14,-5,-16,9,11,-4,-5,-1
1564164064973639,2,-7,-11,-6,3,2,-3,-4
1564164064973639,-1,-9,5,-2,-2,-6,2,1
1564164064988592,-5,8,8,8,-1,7,-3,-5
1564164064988592,1,-4,-16,-15,-9,1,3,4
1564164064989091,-4,9,5,-4,-15,-7,-7,-8
1564164064989091,-5,-12,-2,11,9,0,-1,-2
1564164065011053,-1,-4,-1,-6,6,-1,4,5
1564164065011053,-3,2,14,13,6,3,1,1
1564164065011550,-3,-4,-12,-14,0,-2,-1,0
1564164065011550,15,21,4,-1,-8,-1,-1,4
1564164065025523,-9,-1,11,8,-1,-2,-2,1
1564164065025523,-3,-22,-24,-8,-1,1,-2,-3
1564164065033528,3,10,8,-19,-16,-5,2,1
1564164065033528,-6,0,5,17,9,1,-4,-3
1564164065048483,14,8,-6,-9,-1,1,5,5
1564164065048483,-19,-3,6,15,8,-5,-6,-10
1564164065049478,5,-13,-2,-13,-6,1,2,6
1564164065049478,3,3,-1,2,-13,-2,-2,-3
1564164065070958,-6,-6,-13,2,15,3,1,1
1564164065070958,-8,6,5,-1,-4,-3,2,-5
1564164065071941,6,12,14,6,5,-1,-4,-1
1564164065071941,-2,-4,-25,-33,-4,-1,-2,-2
1564164065087412,11,-6,8,9,-5,-2,0,5
1564164065087412,-6,0,-10,-3,3,0,-1,2
1564164065093400,-10,-7,-3,19,16,3,4,-7
1564164065093400,-14,-1,9,-1,-2,0,-7,-17
1564164065108373,10,10,5,-13,-16,-8,-1,16
1564164065108373,15,9,5,-4,-12,-2,9,0
1564164065109368,-7,-2,-2,9,-2,3,0,-2
1564164065109368,-9,-4,3,13,20,5,-4,-1
1564164065139312,-7,-7,-5,-7,-1,-2,-6,-6
1564164065139312,-14,0,12,-4,-8,0,2,-5
1564164065140312,22,2,-7,-1,-7,-6,-4,3
1564164065140312,-20,-2,1,-7,0,1,1,-6
1564164065145301,10,2,-12,0,4,1,-8,-7
1564164065145301,-15,-8,-2,-1,-2,-3,8,13
1564164065153785,31,5,1,-19,-12,-7,0,6
1564164065153785,-32,-11,0,29,2,-1,-3,-7
1564164065168259,13,0,-5,-10,5,6,13,3
1564164065168259,18,7,1,-6,1,-1,-18,-4
1564164065169257,-14,6,2,7,-2,1,1,-3
1564164065169257,-25,-16,-1,-3,-2,-4,-5,-7
1564164065191215,1,-12,1,1,-3,-4,3,-4
1564164065191215,4,10,-6,5,-2,2,3,7
1564164065191715,7,-8,-2,2,4,2,2,5
1564164065191715,12,15,-1,-10,9,6,6,6
1564164065214672,5,10,11,16,-4,1,5,1
1564164065214672,-31,-17,2,-6,-2,0,0,-20
1564164065215673,-26,-24,-19,-16,-2,-12,-27,-17
1564164065215673,39,3,6,18,2,-5,3,12
1564164065228666,-8,4,-5,-4,5,7,7,0
1564164065228666,57,14,-3,-11,-11,-1,3,23
1564164065229148,-31,1,13,22,2,3,-5,-10
1564164065229148,-22,-16,0,5,7,6,9,-7
1564164065251123,-3,5,6,-16,-5,-7,-4,-4
1564164065251123,0,-10,-8,-10,-3,-5,-15,-3
1564164065251604,-8,5,-11,-7,-2,1,1,-12
1564164065251604,23,7,11,-2,-11,-10,-6,9
1564164065274080,9,0,-6,4,-3,4,6,5
1564164065274080,-3,5,-2,-8,4,2,-7,-20
1564164065275060,-31,-15,-3,-6,-3,-7,-7,-1
1564164065275060,30,11,-3,-17,-12,-1,7,21
1564164065288554,-25,0,2,9,-1,-9,-3,2
1564164065288554,36,-3,6,13,15,17,17,14
1564164065289533,-3,13,5,-19,-5,-3,-8,-15
1564164065289533,-3,8,7,7,-1,1,0,-12
1564164065311012,-23,-29,-26,-11,-1,-1,-7,-2
1564164065311012,19,6,-1,-1,-5,-9,-8,7
1564164065311993,50,7,2,-7,-9,2,7,23
1564164065311993,-53,-2,8,19,11,7,-1,-27
1564164065333970,5,-8,0,-18,-1,-2,10,9
1564164065333970,-32,-2,0,25,2,-5,-15,-25
1564164065334949,-36,-10,3,-1,4,6,15,12
1564164065334949,45,2,-9,-24,-24,-10,-3,22
1564164065348423,33,12,-4,-4,3,-2,-4,5
1564164065348423,-44,-1,6,20,8,5,5,-5
1564164065349425,-18,15,31,12,6,-4,-9,-26
1564164065349425,9,-22,-42,-18,-1,1,-3,-2
1564164065370881,43,5,9,5,-4,5,18,25
1564164065370881,-9,-9,-8,-15,-12,-10,-7,5
1564164065371880,-66,2,0,12,3,-1,-10,-24
1564164065371880,44,-2,-6,-6,7,1,-3,12
1564164065394357,-17,5,10,17,2,-7,-17,-22
1564164065394357,-26,-12,-16,-31,-15,0,3,-9
1564164065394837,43,12,7,29,14,5,12,18
1564164065394837,-42,0,11,-20,-2,5,9,7
1564164065416795,-9,-7,-8,27,-3,-3,-11,-11
1564164065416795,38,6,1,-7,5,2,2,10
1564164065417794,-31,-23,-18,-12,-8,-2,-8,-17
1564164065417794,0,2,8,-18,-16,-10,1,-10
1564164065431269,-10,6,2,23,6,-1,-10,4
1564164065431269,32,11,-3,-13,4,0,7,-9
1564164065431772,-3,10,1,-11,-7,1,10,20
1564164065431772,47,-3,-6,40,2,-11,-21,-3
1564164065454247,-94,-31,-5,-24,-6,4,3,-29
1564164065454247,55,-4,-3,5,-1,5,-1,25
1564164065455224,89,35,6,15,13,13,17,31
1564164065455224,-62,-5,1,-10,-7,1,2,-11
1564164065468699,-32,4,9,14,-11,-11,-20,-20
1564164065468699,3,-19,-23,-24,5,0,8,0
1564164065469198,-10,3,-6,-23,-14,-8,-12,-16
1564164065469198,30,-7,7,16,13,11,15,15
1564164065491657,70,14,-7,-6,-15,-10,-24,-6
1564164065491657,-105,-1,17,30,6,0,10,-13
1564164065492156,-71,-17,-7,-19,-4,-11,-24,-10
1564164065492156,81,4,-6,17,10,1,26,19
1564164065514119,38,2,0,-30,-12,-3,-27,16
1564164065514119,-58,-9,3,15,12,8,12,-34
1564164065515114,70,1,-12,-38,-20,-8,-3,-1
1564164065515114,-38,14,3,-10,-6,0,-11,-8
1564164065528589,41,25,9,30,9,2,11,20
1564164065528589,8,-31,-21,-16,-4,-8,-21,5
1564164065529087,31,0,9,18,5,11,29,0
1564164065529087,-25,-10,-6,-25,-10,-6,-19,-4
1564164065551051,-7,8,5,2,-6,-18,1,-10
1564164065551051,78,16,11,-5,-8,10,18,41
1564164065551547,-13,-29,-16,34,19,-6,7,-15
1564164065551547,54,10,7,-6,2,16,15,21
1564164065574004,-31,-25,-8,-46,-2,1,-6,-26
1564164065574004,-44,11,-1,43,3,-14,-31,-16
1564164065575002,2,-23,-11,-26,-8,4,14,14
1564164065575002,-26,14,6,-3,-7,1,10,-2
1564164065588496,-4,8,-1,13,6,-3,-13,-3
1564164065588496,36,22,4,-33,-21,-5,10,33
1564164065589477,-35,-13,2,46,34,19,13,-7
1564164065589477,-40,5,3,-4,4,-9,-41,-17
1564164065611934,9,-32,-19,-19,-12,0,20,2
1564164065611934,-17,-13,11,16,-10,0,8,-10
1564164065612435,-19,15,-9,-25,-5,-8,-23,-20
1564164065612435,15,21,7,13,8,-7,-13,6
1564164065641877,22,10,3,16,13,16,15,3
1564164065641877,-80,-25,-4,-19,-15,-14,-37,-48
1564164065642378,66,17,3,9,-5,0,21,24
1564164065642378,-24,-30,-14,-7,-7,0,21,1
1564164065648366,-61,-1,-2,2,6,-6,-28,-11
1564164065648366,127,21,-3,-3,10,5,17,40
1564164065649365,-22,16,4,5,-10,-7,-16,-11
1564164065649365,-6,12,-9,-22,-5,-12,-16,-18
1564164065671842,-83,-44,-5,10,4,9,28,7
1564164065671842,26,18,0,-30,-19,-12,-17,-11
1564164065672321,80,11,1,30,10,6,-8,11
1564164065672321,-51,-11,-3,-1,-12,-3,-8,-19
1564164065694299,102,29,2,25,18,11,54,44
1564164065694299,-93,-25,4,-19,-7,-2,-14,-23
1564164065695279,25,-17,-7,-5,12,-2,-10,-10
1564164065695279,16,26,11,6,4,7,5,22
1564164065707756,-64,-43,-17,-7,-4,1,-7,-28
1564164065707756,48,10,10,-17,-10,-7,-12,2
1564164065716239,36,29,5,19,0,4,26,33
1564164065716239,-16,-6,7,9,3,-3,5,-17
1564164065731718,26,14,-4,-16,-10,-9,-26,5
1564164065731718,-21,-4,-5,20,13,3,18,-6
1564164065732709,-51,-17,-4,-22,-13,-9,-28,-17
1564164065732709,39,23,7,10,-1,6,28,29
1564164065754188,-16,-12,0,-6,3,0,-5,-1
1564164065754188,6,-6,-16,15,6,-4,-16,-10
1564164065755168,-56,-27,10,18,6,1,14,-1
1564164065755168,63,5,-9,-34,-9,0,3,11
1564164065768661,46,3,11,7,0,-3,-12,-13
1564164065768661,-52,-10,-13,13,10,5,-4,-1
1564164065769145,69,19,7,8,-1,-1,0,18
1564164065769145,-42,-48,-12,-17,1,-4,-3,-9
1564164065791600,-43,28,2,2,-8,-10,-9,-22
1564164065791600,41,12,12,9,11,6,7,12
1564164065792599,26,26,-3,-26,-19,-11,-19,-3
1564164065792599,-78,-56,-11,-5,2,14,21,-8
1564164065814078,76,20,14,22,7,3,0,15
1564164065814078,-36,0,0,-15,6,5,12,-4
1564164065815060,-18,-13,4,10,1,4,3,1
1564164065815060,92,31,-8,11,-3,-10,-11,7
1564164065828032,-44,-20,-7,-19,-10,3,10,-2
1564164065828032,-8,2,-1,-7,-5,-8,-19,-4
1564164065843506,-28,-2,-2,5,5,-2,5,-4
1564164065843506,-2,-5,-2,-16,-5,5,-4,-3
1564164065851987,-13,6,-7,2,-7,-4,4,-3
1564164065851987,85,26,8,3,0,2,2,24
1564164065852489,-61,-25,-7,-18,-12,-8,-18,-24
1564164065852489,-60,-12,-4,8,4,-1,-5,-23
1564164065873966,-10,-6,-1,1,-1,1,9,14
1564164065873966,9,18,-1,-6,-3,-1,6,4
1564164065874945,-20,-9,7,9,0,6,-6,1
1564164065874945,47,14,0,-6,9,0,7,0
1564164065887940,29,3,0,10,2,1,1,10
1564164065887940,-22,3,2,7,-4,3,17,0
1564164065895925,-2,-13,-9,-19,-12,-11,-32,-5
1564164065895925,-47,4,11,23,14,8,25,-3
1564164065919381,42,10,3,-17,-5,2,-9,3
1564164065919381,-26,-16,-21,6,-5,-13,-17,-15
1564164065919864,23,5,5,-9,-3,4,13,10
1564164065919864,3,-5,-7,2,-3,-7,-16,1
1564164065934354,-4,-5,-5,-41,-14,-9,-3,-8
1564164065934354,-47,-10,10,49,17,7,1,-7
1564164065934836,39,2,-1,-15,-6,-6,-6,-6
1564164065934836,0,-11,2,12,7,6,7,16
1564164065947813,-21,12,-2,6,12,0,-15,-13
1564164065947813,37,6,10,0,-19,-4,14,7
1564164065955797,22,-21,-15,-1,17,-2,-4,-4
1564164065955797,13,23,10,-18,-16,-5,0,-1
1564164065972267,-46,-7,3,28,7,9,23,6
1564164065972267,39,-8,10,-12,-9,-5,-1,11
1564164065973262,-4,-4,-18,4,2,7,13,12
1564164065973262,-32,-19,-11,-4,-1,-11,-37,-33
1564164065994226,5,21,1,-16,-11,-7,-6,-5
1564164065994226,-15,0,-14,-11,10,10,11,1
1564164065995221,44,23,29,-6,-14,-4,8,24
1564164065995221,-32,-31,-11,18,2,-9,-25,-27
1564164066007698,5,5,8,0,0,1,-7,-9
1564164066007698,-2,-13,-1,-6,-2,2,-1,9
1564164066016681,-43,20,-1,-3,8,5,12,-2
1564164066016681,17,9,10,2,-7,-9,-25,-4
1564164066031673,10,-8,-5,-1,6,2,9,10
1564164066031673,-14,4,6,16,-9,-5,7,4
1564164066033151,-17,-10,-10,-25,-5,3,7,-4
1564164066033151,7,8,10,45,15,-2,-13,-1
1564164066054113,-3,-6,-6,-4,1,3,9,10
1564164066054113,-1,-11,-6,-4,2,4,-9,-21
1564164066055609,-36,-4,-5,-1,-5,-6,-6,-11
1564164066055609,22,12,-8,-25,-10,4,18,12
1564164066068086,-2,-7,4,-15,-9,-7,-12,3
1564164066068086,12,0,-3,9,6,-2,-9,-4
1564164066077069,-9,6,19,32,14,9,15,15
1564164066077069,-5,6,2,-13,-7,5,12,4
1564164066091545,65,-10,-21,-5,-2,-3,-4,8
1564164066091545,-25,-12,-3,-15,-8,-5,-1,-18
1564164066093538,-8,20,-1,-3,-9,-6,-11,-6
1564164066093538,-22,-25,1,15,5,3,16,8
1564164066121486,14,32,7,-2,2,-2,-9,-8
1564164066121486,-6,-4,-5,-20,8,2,1,-4
1564164066123482,-5,-14,-7,16,-3,-3,-4,-6
1564164066123482,10,8,3,-5,1,2,-3,-3
1564164066136958,-16,-9,5,17,2,0,5,-10
1564164066136958,5,2,-6,-17,-6,-7,-18,-2
1564164066138475,-18,-7,-4,-24,-2,4,17,9
1564164066138475,-13,5,-5,23,3,-5,-24,-11
1564164066151929,-35,-12,3,-3,-5,-2,8,-6
1564164066151929,57,13,-5,-3,1,-1,1,15
1564164066153428,-55,-12,4,4,-2,0,6,-7
1564164066153428,92,18,-6,2,0,2,-5,17
1564164066174388,-49,-13,-11,-21,-6,-5,-9,-12
1564164066174388,-37,-3,10,25,13,2,5,-4
1564164066175886,28,-9,0,-6,-5,-6,0,11
1564164066175886,23,21,-3,-31,-11,-3,6,2
1564164066197345,-51,-54,-12,12,-3,-1,-11,-20
1564164066197345,23,12,-5,-17,-8,-7,-1,2
1564164066198843,-54,-3,0,1,11,7,-11,-17
1564164066198843,72,11,-5,-6,-4,-2,12,22
1564164066211838,51,11,8,8,4,4,9,9
1564164066211838,-32,0,1,-7,-7,-1,0,1
1564164066213320,51,-14,-9,11,-1,-5,-9,-6
1564164066213320,-43,-1,0,-9,-2,-8,-29,-22
1564164066234276,19,8,0,-6,-5,5,24,5
1564164066234276,-29,-10,-6,5,4,7,5,3
1564164066235777,47,19,0,-8,-10,-12,-3,10
1564164066235777,-48,-17,6,6,2,-4,-9,-13
1564164066256735,8,4,-5,-11,-5,-5,-7,12
1564164066256735,39,11,6,16,3,1,1,0
1564164066258233,-5,-7,-5,-24,-13,0,-3,-18
1564164066258233,-32,-16,-1,-2,-1,-3,15,0
1564164066271726,5,5,0,19,7,-3,-12,-3
1564164066271726,20,6,3,-9,-4,3,10,8
1564164066273208,7,-4,7,5,-4,-5,-12,4
1564164066273208,-19,-11,-10,5,3,-1,3,-9
1564164066294172,-21,4,-6,-10,-6,-1,-5,-7
1564164066294172,21,1,3,8,-1,0,-9,8
1564164066295666,-32,-5,-4,2,8,7,15,-12
1564164066295666,5,-2,3,-4,-1,3,8,8
1564164066324117,-28,-1,-3,-8,-10,-6,-23,-10
1564164066324117,-3,-24,-15,3,-3,-3,5,-3
1564164066326107,19,18,13,6,1,0,2,6
1564164066326107,13,-6,-17,-4,-6,-1,6,5
1564164066331116,22,-1,-3,-12,-1,2,-8,4
1564164066331116,8,12,14,13,9,11,19,6
1564164066338087,3,6,-4,-11,-9,-10,-18,-7
1564164066338087,0,-1,4,3,-8,-3,1,-8
1564164066354074,20,10,9,-9,-1,-2,6,19
1564164066354074,-63,-3,-3,9,8,0,-5,-17
1564164066355555,13,-7,-4,4,5,4,6,8
1564164066355555,12,13,-12,-1,-5,-3,-4,1
1564164066376513,-35,-3,-1,4,4,-1,-14,-15
1564164066376513,26,-6,3,-18,-2,-2,15,11
1564164066378509,-12,-11,-13,2,6,-1,-2,-5
1564164066378509,-31,-12,-10,-6,-6,-4,-18,-12
1564164066390985,30,18,16,16,1,-3,4,2
1564164066390985,-31,-16,-11,-17,-13,-8,-28,-8
1564164066399470,-28,-2,11,13,7,3,19,-6
1564164066399470,-28,0,2,-6,4,4,-18,-12
1564164066414442,49,-1,-7,6,7,-2,17,24
1564164066414442,0,7,9,-1,-2,1,-1,-7
1564164066416439,13,0,-4,-1,-8,-8,-15,-2
1564164066416439,-16,-1,13,11,3,3,7,0
1564164066436900,-10,0,-18,-43,-1,1,-5,-11
1564164066436900,-47,-7,6,28,-3,-8,-9,-18
1564164066438398,46,-5,0,11,1,7,10,22
1564164066438398,7,3,3,5,7,0,11,7
1564164066450874,1,5,11,7,-2,-2,-1,-3
1564164066450874,11,-2,-15,-16,-8,-6,-4,-2
1564164066457862,-42,-9,-10,2,5,2,-3,-7
1564164066457862,43,8,2,-21,-3,7,24,16
1564164066474331,1,-11,-2,30,-6,-2,-2,-3
1564164066474331,-38,-2,-2,-14,8,7,9,-8
1564164066475829,25,17,10,-4,-3,-8,-15,-1
1564164066475829,-16,-1,-1,-5,-3,0,10,10
1564164066496809,1,12,2,-9,-6,-4,-3,-4
1564164066496809,14,-24,-21,-8,-8,-1,-11,-1
1564164066498290,7,-9,-10,-7,-2,-1,0,-3
1564164066498290,8,5,4,11,3,0,-7,-2
1564164066511262,-61,-15,2,-4,2,7,13,-3
1564164066511262,73,9,4,4,-5,-6,-8,14
1564164066517769,6,6,-11,-18,-5,-5,-20,-2
1564164066517769,-13,-16,-2,5,0,-1,27,8
1564164066534239,2,8,-1,6,4,1,-3,-2
1564164066534239,-21,6,27,3,-1,-1,-1,-5
1564164066535734,-18,-16,-39,-20,-7,-3,-3,-12
1564164066535734,7,2,4,-25,-17,-6,-7,-1
1564164066556678,1,-13,-5,33,25,4,-2,-6
1564164066556678,-4,2,4,-4,-7,-4,-10,-6
1564164066558175,26,16,5,7,0,-1,28,25
1564164066558175,21,17,11,-11,-2,-2,-11,2
1564164066571151,-31,-9,6,20,12,4,3,-2
1564164066571151,54,8,4,-4,2,10,15,5
1564164066577639,-26,-17,-30,-2,1,-4,-11,-14
1564164066577639,32,6,-1,-5,-6,-3,-10,3
1564164066594127,-50,-15,1,-12,-10,-4,-4,-9
1564164066594127,-6,-9,2,13,6,-2,-1,0
1564164066595608,28,23,14,-5,1,0,-8,4
1564164066595608,-55,-7,-16,1,-3,-1,-2,-23
1564164066616586,24,2,7,1,1,7,8,5
1564164066616586,-4,-2,-14,-4,-2,-10,-30,-7
1564164066618567,-52,-4,9,-7,-2,8,41,-9
1564164066618567,17,-9,-12,9,-2,-9,-28,-3
1564164066630540,45,13,14,-14,-3,-1,1,10
1564164066630540,-9,-6,-9,-8,-1,0,12,8
1564164066639524,-3,3,3,26,4,3,-10,2
1564164066639524,-18,4,5,-12,-7,-7,-20,-24
1564164066654016,-28,-15,-11,25,8,5,23,5
1564164066654016,42,12,1,0,5,3,8,11
1564164066655993,-17,-19,11,-15,-8,3,-7,1
1564164066655993,-16,-1,-12,5,2,2,9,0
1564164066676954,31,4,-7,-9,-8,-10,-19,1
1564164066676954,-35,12,3,2,-2,-3,7,-10
1564164066678456,16,-8,1,2,7,7,16,14
1564164066678456,-18,9,9,10,1,1,-2,-5
1564164066690448,36,-7,-6,-21,-5,7,15,15
1564164066690448,24,11,12,7,5,4,13,4
1564164066699417,-4,7,-6,-8,-7,-12,-16,-9
1564164066699417,10,-10,-4,13,9,0,-7,6
1564164066714384,-6,-6,1,-4,-15,-7,-1,-11
1564164066714384,2,11,-2,-7,3,0,-1,0
1564164066715882,-5,8,13,-2,4,-2,-2,-1
1564164066715882,10,3,9,19,10,5,10,10
1564164066736843,-5,7,-16,-10,1,-4,-15,-6
1564164066736843,-33,-22,6,-4,-15,-1,2,-5
1564164066738341,11,2,-7,18,20,3,-4,-4
1564164066738341,-14,-5,-6,-11,-4,-1,0,-1
1564164066750819,26,6,5,-9,-6,5,3,5
1564164066750819,-46,-7,-7,16,10,1,1,-5
1564164066759301,34,10,14,-6,-6,-5,-24,-5
