timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1563815745976197,-3,-4,-8,-6,-6,-5,-2,-5
1563815745998213,-2,0,0,-1,0,3,0,2
1563815745998213,0,-2,-1,-3,-3,-3,-1,-4
1563815745999183,-1,-1,-4,-5,-1,-3,-3,-1
1563815745999183,1,-1,-1,1,2,3,-3,0
1563815746007181,0,0,-1,0,0,-2,5,-4
1563815746007181,2,0,0,1,3,8,-20,2
1563815746008178,0,-3,-4,-2,-1,-1,-1,-1
1563815746008178,-5,-3,0,1,0,-2,-1,-4
1563815746012178,1,5,4,9,0,-8,-3,-1
1563815746012178,0,0,-1,-5,0,4,2,0
1563815746028195,-1,-4,-1,-4,-5,-2,0,-1
1563815746028195,1,1,-1,0,0,-1,-1,4
1563815746030177,-2,-1,-1,1,-1,-4,0,-3
1563815746030177,-3,-1,1,2,1,-3,6,0
1563815746050154,-1,-3,-2,-4,-2,-1,-3,0
1563815746050154,-1,-1,-4,-2,-1,1,1,-2
1563815746058151,2,1,1,-1,0,2,-3,-2
1563815746058151,-1,-3,-1,1,0,-2,2,1
1563815746065174,-1,0,1,1,-1,2,-4,-4
1563815746065174,0,1,1,3,0,0,4,2
1563815746072143,0,-2,-5,-6,-3,-1,0,0
1563815746072143,-2,-1,-3,-6,-4,-3,-6,-5
1563815746088131,-1,-1,2,1,2,-2,1,-1
1563815746088131,-1,1,-2,0,1,0,-1,0
1563815746094129,-2,0,1,2,1,1,3,1
1563815746094129,1,-1,-2,1,0,4,9,0
1563815746111119,0,-2,-2,-2,-2,-6,-8,4
1563815746111119,0,-1,-4,-5,0,1,3,4
1563815746112118,-2,0,2,2,2,0,-1,-6
1563815746112118,-2,-1,2,0,-4,-4,-1,-2
1563815746125135,1,1,-1,-3,0,5,1,-1
1563815746125135,-1,-2,1,12,4,0,-6,0
1563815746132136,-1,-2,-2,1,0,-1,-1,-1
1563815746132136,-1,-1,-1,-4,-1,-6,4,2
1563815746148127,0,1,0,-1,2,5,-4,-2
1563815746148127,-3,-1,-3,-4,0,1,-3,-1
1563815746150100,-3,-6,-3,-9,-8,-2,1,0
1563815746150100,2,2,0,-1,-6,-6,6,0
1563815746170115,-1,-1,-8,-7,-8,-1,-7,0
1563815746170115,0,-1,3,2,-2,-2,0,-1
1563815746177110,0,-1,-3,2,4,2,-1,-4
1563815746177110,-3,-4,-1,-4,-4,-15,0,-3
1563815746185107,1,0,5,4,-1,-2,2,-2
1563815746185107,0,0,-2,-3,-1,2,7,0
1563815746192072,-1,-2,-1,1,-2,-5,-8,1
1563815746192072,1,1,0,-6,-2,1,-3,-2
1563815746208066,-1,-5,0,6,1,-2,3,0
1563815746208066,0,0,1,1,-1,-2,0,0
1563815746210065,-2,0,2,3,0,-1,1,-1
1563815746210065,-1,-2,-3,0,4,10,-1,-1
1563815746230049,-1,0,-3,-5,-1,1,4,0
1563815746230049,-2,0,-2,-5,-3,-1,-3,-1
1563815746237076,0,-1,-1,2,2,-2,-3,0
1563815746237076,1,0,-1,-1,0,2,-4,1
1563815746245061,-2,-2,-1,0,2,-1,3,1
1563815746245061,2,0,-2,-3,-3,-2,0,-1
1563815746259037,0,-1,1,-2,3,2,-3,-2
1563815746259037,-3,-2,2,10,2,4,2,1
1563815746267036,-1,-1,-2,-1,-4,-5,-1,-1
1563815746267036,-5,-1,1,0,0,-6,-8,-7
1563815746277024,0,-1,-3,-6,-4,2,0,-4
1563815746277024,-1,-4,-5,-4,-1,-3,6,0
1563815746291014,-2,0,-1,2,1,-2,0,0
1563815746291014,1,1,1,-4,-1,1,0,1
1563815746297011,0,-1,0,-1,-1,1,-2,-1
1563815746297011,0,1,-2,1,0,-1,1,3
1563815746304010,-2,-1,0,0,-3,2,1,-5
1563815746304010,0,1,1,-2,-2,-8,-10,-1
1563815746313002,-4,-4,-1,1,1,-2,0,1
1563815746313002,0,-1,-1,0,0,0,-6,-2
1563815746328024,2,0,1,-4,-1,-1,4,3
1563815746328024,0,-3,-5,2,0,2,3,-1
1563815746329996,0,3,2,-1,-4,-1,-3,1
1563815746329996,-2,-1,-1,-2,0,-4,-3,-1
1563815746350990,-2,1,4,3,0,1,1,-1
1563815746350990,-1,0,1,0,1,6,4,0
1563815746356978,-2,-3,-6,-4,-3,-2,-1,2
1563815746356978,0,-1,-4,-5,-3,0,-1,0
1563815746363993,1,-2,-3,-2,0,0,-10,-5
1563815746363993,0,-2,0,1,1,-1,-3,0
1563815746372967,-1,-1,-1,0,-5,-9,7,-2
1563815746372967,1,-1,2,-1,-2,4,-9,-3
1563815746388990,-2,-3,-4,-6,-5,-6,0,1
1563815746388990,1,0,2,3,4,2,-2,1
1563815746389989,1,1,-1,-3,2,2,0,-1
1563815746389989,-2,-4,-2,4,0,-4,7,-2
1563815746410946,0,-2,-1,-2,-4,-5,-10,-1
1563815746410946,0,1,3,3,-4,0,2,0
1563815746411946,0,3,3,4,4,7,5,0
1563815746411946,0,1,2,-4,-2,-1,-1,-1
1563815746423970,-4,-3,-4,-2,1,-2,-3,0
1563815746423970,-1,1,0,-4,-1,-1,-3,-1
1563815746432942,-1,-1,-1,1,-2,-3,-2,-2
1563815746432942,1,0,-4,-5,-3,2,1,-2
1563815746447957,-1,0,0,-4,1,-3,2,1
1563815746447957,0,-3,-2,4,1,5,5,2
1563815746449926,-1,-1,1,-6,-9,-1,-3,0
1563815746449926,-1,0,0,5,2,-3,-2,3
1563815746470916,-2,2,1,1,3,-2,-2,-6
1563815746470916,-1,-4,-8,-8,-3,-4,-3,-3
1563815746472912,-2,-1,-1,-1,4,2,0,0
1563815746472912,-1,1,2,4,-3,0,-4,0
1563815746484905,0,0,4,4,0,0,0,-1
1563815746484905,-2,0,0,-2,-3,0,1,-2
1563815746499897,-1,-3,-4,-1,6,2,-8,-2
1563815746499897,0,0,-4,-2,4,-5,0,3
1563815746507891,3,1,1,6,-9,5,17,7
1563815746507891,-1,1,0,0,-8,-1,-5,-4
1563815746509890,-2,-2,-4,-5,-1,-2,-16,-2
1563815746509890,-2,-3,0,10,11,-4,9,7
1563815746530880,1,1,2,2,4,2,0,-3
1563815746530880,2,1,2,5,27,16,11,-4
1563815746531879,-4,-3,-4,-4,-5,-1,-24,-10
1563815746531879,1,-2,-2,-19,-45,-33,-10,-4
1563815746544869,-3,-2,-2,-4,-7,-11,4,13
1563815746544869,-3,-3,-7,0,-16,5,20,-2
1563815746553865,2,2,-3,6,19,11,-10,-14
1563815746553865,-9,-3,-1,1,8,9,-14,-8
1563815746567863,2,4,10,12,9,-2,10,17
1563815746567863,7,-1,-3,-7,6,5,12,11
1563815746569855,4,3,6,2,-8,2,17,12
1563815746569855,3,0,-3,1,4,0,8,5
1563815746590856,4,4,-2,-9,-11,-3,7,-10
1563815746590856,-13,-11,-10,-11,1,-12,-42,-13
1563815746592842,5,3,3,7,4,3,24,30
1563815746592842,-5,4,7,5,9,9,15,-29
1563815746604835,6,-8,-12,-5,1,-2,-10,49
1563815746604835,-1,2,3,12,-11,-8,17,-33
1563815746613844,-20,-14,-14,-18,-14,-10,-98,-32
1563815746613844,0,-1,2,8,7,3,11,-27
1563815746627844,-14,-13,-13,-18,-17,-5,0,-2
1563815746627844,30,22,10,1,25,8,38,16
1563815746634831,-8,5,15,29,9,5,2,-6
1563815746634831,-14,-11,-9,-23,-15,-11,-51,-10
1563815746651817,6,6,4,20,25,30,32,-14
1563815746651817,-6,-6,-7,-27,-44,-33,-21,12
1563815746652808,20,5,0,5,37,24,113,63
1563815746652808,14,5,1,7,2,20,-27,-24
1563815746664801,-26,-13,-11,-34,-55,-66,-32,-38
1563815746664801,11,5,1,6,32,39,84,43
1563815746673796,-11,-2,9,5,-31,-36,-59,-52
1563815746673796,-13,-21,-19,-15,5,10,63,61
1563815746695805,13,9,5,-7,-16,9,-15,-32
1563815746695805,-17,-5,4,9,-9,-26,-57,-30
1563815746697781,12,-3,-11,-36,-4,12,81,43
1563815746697781,6,10,8,21,38,14,-59,-1
1563815746710774,1,-2,5,18,-10,0,65,36
1563815746710774,-16,-7,-7,-13,-11,-25,-118,-67
1563815746712773,12,1,-7,-22,13,-6,21,-3
1563815746712773,-8,-3,1,16,-13,-9,38,0
1563815746735783,-7,-1,2,23,28,7,-52,8
1563815746735783,2,-1,1,-1,9,16,38,33
1563815746738759,-1,-1,2,9,-18,-2,-30,-19
1563815746738759,5,1,-3,-8,9,3,23,6
1563815746748757,4,3,2,2,14,9,1,-3
1563815746748757,-9,-5,1,0,-10,-5,-5,-15
1563815746754772,0,-1,-3,-9,11,9,3,6
1563815746754772,7,7,8,16,-14,-9,11,-10
1563815746778735,1,-5,-7,-9,-2,2,-39,5
1563815746778735,-15,-6,-6,-4,-1,-3,-7,-10
1563815746779735,-5,-2,1,15,4,-14,-28,2
1563815746779735,-15,-9,-8,-9,-22,-10,-8,-18
1563815746793726,5,2,-2,-8,5,4,-5,-21
1563815746793726,5,-2,1,3,10,9,29,14
1563815746794732,4,1,0,-3,-7,-2,12,27
1563815746794732,0,3,6,15,-7,8,8,2
1563815746807741,5,2,1,-27,29,12,-18,-3
1563815746807741,-10,-6,4,59,-8,-4,8,-2
1563815746814716,1,-2,-1,-11,-26,3,24,-19
1563815746814716,-10,-6,-8,-21,-2,-13,-67,-10
1563815746831715,-7,-7,-10,-9,-13,-14,15,4
1563815746831715,-12,-8,-4,-6,19,11,9,-20
1563815746832705,-2,0,-4,-12,3,3,-14,-16
1563815746832705,8,7,10,30,13,2,16,7
1563815746852692,1,3,4,13,4,11,5,5
1563815746852692,11,3,-2,-36,-7,-5,6,30
1563815746860689,-7,-4,-1,36,0,-5,-25,-15
1563815746860689,-3,-4,-5,-22,-30,-10,8,-9
1563815746867689,4,-1,2,7,27,18,100,31
1563815746867689,11,8,3,2,-14,-18,-96,-5
1563815746874681,-24,-15,-13,-22,-23,-16,17,-15
1563815746874681,15,8,2,-18,24,6,-22,-11
1563815746890674,-7,-8,-1,30,-13,-12,7,13
1563815746890674,-6,-3,-7,-20,-6,9,28,-5
1563815746892680,15,6,9,4,28,8,-37,18
1563815746892680,-7,1,7,30,-15,-17,0,-8
1563815746913658,2,2,-2,-17,-11,8,10,-20
1563815746913658,9,2,-3,-7,5,1,-28,4
1563815746914659,-9,-6,-7,1,-4,-13,-25,-26
1563815746914659,7,3,4,15,38,20,24,24
1563815746927651,11,4,-1,-14,-30,-8,-19,15
1563815746927651,-11,-3,5,13,-15,-19,-1,-15
1563815746934658,7,3,-2,-9,-6,5,16,7
1563815746934658,1,-2,-5,-17,-1,1,-24,5
1563815746950638,-12,1,2,4,11,0,-35,-44
1563815746950638,8,-1,0,5,3,7,50,38
1563815746952641,4,2,3,10,-7,-1,16,25
1563815746952641,-3,-2,-2,-20,-5,-6,3,-18
1563815746973646,-10,-6,-8,2,0,-15,-64,-37
1563815746973646,-10,-3,0,-7,-9,1,32,7
1563815746975645,5,1,-2,1,4,6,24,12
1563815746975645,-1,-5,-6,-11,17,11,1,-6
1563815746987638,5,4,8,10,-20,-21,-34,20
1563815746987638,0,-3,-4,2,-8,-6,-3,-8
1563815746994635,-4,0,0,3,2,1,15,0
1563815746994635,-1,-1,-4,-13,-13,1,23,14
1563815747010625,-3,-1,0,1,20,8,6,-3
1563815747010625,3,-1,-6,-7,1,-1,-1,4
1563815747012624,0,2,4,6,-6,-2,-2,-3
1563815747012624,0,2,3,-2,0,1,-2,-3
1563815747033592,1,-1,-2,-2,4,3,2,3
1563815747033592,2,2,3,1,-1,-3,2,3
1563815747034592,-7,-3,-4,3,2,10,2,-17
1563815747034592,0,-4,-7,-10,-11,-24,-21,3
1563815747047613,-2,-2,-2,-4,-7,-1,6,6
1563815747047613,5,4,3,8,5,6,20,3
1563815747055577,-4,-3,-2,-8,-9,-11,-19,-12
1563815747055577,-1,-1,-2,5,-2,-2,-2,3
1563815747070569,-4,0,-3,-4,1,12,19,-8
1563815747070569,3,-1,-1,-1,7,1,-12,5
1563815747072568,-3,-1,-1,-4,-2,-6,-6,-8
1563815747072568,-1,-5,-5,-2,-6,0,7,4
1563815747093556,1,-1,1,1,3,-5,2,1
1563815747093556,-2,-3,-3,-3,-2,5,-1,-7
1563815747099555,-1,1,4,4,4,6,2,-1
1563815747099555,-8,-2,-1,-4,-8,0,12,0
1563815747107548,6,-1,1,2,5,-4,-12,-3
1563815747107548,-3,-2,-1,-2,0,-3,-1,0
1563815747114550,-1,-2,0,0,-2,0,0,-2
1563815747114550,2,1,-3,-2,-3,-3,2,4
1563815747130534,-6,-4,-3,-2,2,4,4,-5
1563815747130534,0,2,0,3,-3,-1,-7,-5
1563815747132538,1,-2,-2,-3,3,-5,-8,-2
1563815747132538,-3,1,0,1,-1,2,4,2
1563815747153528,-6,-1,2,2,1,5,6,-7
1563815747153528,7,3,-2,-4,-2,-11,-9,5
1563815747154520,-2,-1,-1,2,-2,-3,0,-3
1563815747154520,12,0,-2,-1,13,20,11,5
1563815747168511,14,3,0,5,5,-5,-4,10
1563815747168511,-26,-6,-4,-14,-50,-37,-8,-6
1563815747174529,-6,4,1,-3,-1,-6,-3,-9
1563815747174529,-1,-3,-3,-1,-5,-6,-3,0
1563815747190521,-1,1,0,0,-10,-9,-2,-6
1563815747190521,2,-1,-1,3,23,17,4,-4
1563815747192499,-2,-4,-2,0,4,8,1,5
1563815747192499,-2,-3,-5,-7,8,7,0,-3
1563815747212508,-10,0,-2,-1,-3,-10,-1,-11
1563815747212508,8,1,4,3,1,2,0,7
1563815747220485,-1,-2,-1,5,1,1,4,4
1563815747220485,-1,0,-1,0,-6,-4,-3,-1
1563815747226479,4,0,-3,-5,-12,3,4,6
1563815747226479,-10,-1,-1,-2,31,15,-3,-18
1563815747236480,12,2,2,-1,-9,-11,-3,9
1563815747236480,-2,0,1,-1,2,2,1,2
1563815747251470,-7,-5,-3,0,-6,-3,1,-1
1563815747251470,5,3,1,7,6,5,-4,-1
1563815747252465,-3,-2,-3,-3,5,3,2,1
1563815747252465,-4,-2,0,-3,-11,-6,-3,-1
1563815747273473,-1,0,0,-1,2,3,3,2
1563815747273473,2,-3,-3,-1,0,4,1,0
1563815747274473,-2,-2,-1,-2,-5,0,-3,-6
1563815747274473,-1,0,-2,-2,-12,-23,-7,-1
1563815747288447,2,-2,-5,-7,13,10,4,-2
1563815747288447,0,-1,2,4,1,3,9,3
1563815747296446,-1,3,6,4,0,-6,-23,-5
1563815747296446,-1,-3,-3,-3,-13,5,0,0
1563815747310452,0,0,2,0,15,8,1,0
1563815747310452,-2,-3,-5,-10,-24,-21,-4,-2
1563815747312430,-3,-5,-3,-1,1,-1,5,-2
1563815747312430,1,3,2,4,12,11,-13,-2
1563815747333418,-3,1,-1,-2,-9,-4,-6,0
1563815747333418,2,0,0,1,7,6,-1,2
1563815747335416,-4,-5,-8,-8,-4,3,2,-5
1563815747335416,0,3,6,6,4,-5,1,1
1563815747347410,-4,-5,-3,0,-6,-9,1,-3
1563815747347410,2,3,6,4,-7,1,-5,-2
1563815747356404,0,0,-1,-3,1,-3,2,0
1563815747356404,-3,-4,-4,3,4,-5,3,2
1563815747371415,0,-3,-5,-6,-8,-3,-1,-2
1563815747371415,0,-2,-7,-5,-2,-1,2,-1
1563815747384393,0,1,3,4,2,-1,-3,-2
1563815747384393,-2,-1,0,1,-2,5,4,-1
1563815747393383,-3,-2,-1,-3,-4,-3,-3,-1
1563815747393383,0,-1,0,2,2,-2,-3,0
1563815747394383,-2,-2,-3,0,-4,1,5,0
1563815747394383,-1,0,1,3,5,4,0,0
1563815747406378,-2,0,3,1,-11,-12,-5,-2
1563815747406378,-2,-3,-4,-2,2,7,5,1
1563815747446382,0,0,-3,-3,-4,-3,2,0
1563815747446382,0,-2,0,-3,-2,-2,-1,-1
1563815747447355,0,0,0,-1,4,-3,16,4
1563815747447355,1,-3,2,9,4,5,-11,-1
1563815747449350,-2,-3,1,1,0,0,2,-1
1563815747449350,1,0,0,-2,-4,0,-2,0
1563815747453367,-2,0,-2,0,1,3,3,-1
1563815747453367,-1,0,-1,-4,-5,-8,7,1
1563815747455350,-1,-1,-3,0,1,4,-5,-1
1563815747455350,-1,-3,-1,-4,-2,-6,-4,-1
1563815747467357,-1,0,0,1,1,3,-4,0
1563815747467357,-3,-2,-5,-4,0,0,4,0
1563815747476335,-2,-1,2,7,0,-5,-6,-3
1563815747476335,1,1,0,-1,-4,1,6,2
1563815747490347,0,-3,-4,-1,0,5,-8,-1
1563815747490347,-1,1,1,-2,0,-1,-4,-2
1563815747497323,0,-1,-3,-8,-4,-4,5,-1
1563815747497323,0,0,-1,3,-4,-4,1,0
1563815747513344,0,0,-2,-3,0,-4,-4,1
1563815747513344,-1,-2,0,0,-4,3,-1,-1
1563815747515316,-1,-1,-4,-2,-4,-1,1,0
1563815747515316,-2,-2,-2,-2,-2,-5,-2,-1
1563815747527306,0,1,0,-1,3,5,1,-1
1563815747527306,-3,-3,-1,-2,-5,-2,2,-3
1563815747536310,1,3,1,1,-1,-8,-7,-2
1563815747536310,-1,0,-4,-5,-2,-1,1,-1
1563815747551300,-2,0,2,3,2,-3,3,0
1563815747551300,0,0,0,-1,2,0,-3,0
1563815747552292,-1,0,-2,-3,1,10,1,1
1563815747552292,-1,-2,0,2,-1,-3,-4,-3
1563815747573300,2,3,1,5,2,2,0,1
1563815747573300,0,-2,-2,-3,-2,-4,3,0
1563815747575279,-3,-3,1,-1,0,-2,3,1
1563815747575279,-3,-3,-2,0,0,-4,-4,-2
1563815747587272,1,-4,-2,-2,0,2,-4,-2
1563815747587272,2,2,1,2,2,-4,-3,-3
1563815747596267,-2,-4,-5,-2,-5,3,0,-3
1563815747596267,0,-1,-2,-3,-4,0,1,0
1563815747611260,2,4,3,1,0,-1,-1,-1
1563815747611260,-1,1,1,2,1,-1,0,1
1563815747612260,1,2,-1,1,-2,-3,-2,1
1563815747612260,-1,-2,-4,-1,-1,-4,0,-1
1563815747633251,-2,-6,-1,-2,-1,-1,-1,-1
1563815747633251,-1,-1,-4,1,-1,-1,-4,-1
1563815747635247,-1,0,3,0,1,-1,3,2
1563815747635247,2,2,4,2,1,6,-12,-1
1563815747647237,0,-1,-1,-1,-1,-2,-6,-1
1563815747647237,-1,-2,-1,-4,-4,1,-1,0
1563815747656232,-3,-6,-4,-4,-4,-5,1,0
1563815747656232,-1,-1,-3,-2,-2,0,7,1
1563815747671222,-1,-2,-1,-2,-1,1,-1,-2
1563815747671222,-3,-1,-2,4,2,-3,-8,-4
1563815747672222,1,1,0,0,-1,-1,-1,0
1563815747672222,-1,-1,-1,-2,-2,1,7,2
1563815747693211,-2,-3,-2,-2,-5,-6,6,-1
1563815747693211,-1,-3,-2,-4,-2,2,4,-1
1563815747695210,-1,1,0,1,0,-3,-3,-2
1563815747695210,1,1,2,5,1,-4,-2,-1
1563815747715228,0,0,4,3,3,-1,1,-2
1563815747715228,-1,1,-2,-4,-1,3,-3,-2
1563815747733189,-2,-3,-4,-4,-1,0,0,-2
1563815747733189,-3,1,-1,-5,-4,-4,-1,-1
1563815747734194,-3,-2,-4,1,1,-1,-5,-1
1563815747734194,1,0,-1,0,-2,-2,-1,-1
1563815747737191,0,1,1,1,2,4,-2,-2
1563815747737191,0,0,1,1,-2,0,2,0
1563815747753177,-2,-4,-3,-1,0,0,-2,-1
1563815747753177,-2,-3,-5,-10,-5,-5,-2,-1
1563815747755176,0,2,1,3,3,6,4,-1
1563815747755176,0,2,7,10,6,0,-2,-4
1563815747783175,0,0,-1,-3,-2,0,-1,1
1563815747783175,-1,-2,-1,-1,-1,0,2,4
1563815747785158,-1,-3,-3,-5,-6,-3,-1,1
1563815747785158,0,-3,-6,-4,-2,-1,0,0
1563815747791185,1,0,2,3,1,5,-2,0
1563815747791185,0,1,1,2,-1,-4,-5,-2
1563815747792156,-2,-1,-1,-4,-2,-3,-2,0
1563815747792156,-2,-3,-3,-1,-1,2,-1,1
1563815747813172,-2,-1,-2,-3,-3,5,10,-1
1563815747813172,-1,0,-1,-2,-2,-13,-16,-2
1563815747815141,-1,-4,-1,-2,-2,-8,3,-2
1563815747815141,0,2,4,4,3,0,3,-1
1563815747836150,-3,1,2,0,-2,-1,-1,-1
1563815747836150,-2,-4,-3,0,0,4,5,-1
1563815747838128,1,-2,-5,-3,-3,-2,0,1
1563815747838128,-1,-1,-3,-2,-2,-4,-2,-1
1563815747850130,-2,-1,-2,-3,-2,-2,1,0
1563815747850130,-1,0,5,3,1,5,3,0
1563815747857149,-1,-1,1,2,1,0,-7,-2
1563815747857149,0,-3,-4,-3,-3,0,-4,-2
1563815747873109,0,1,2,2,0,-4,-4,-3
1563815747873109,-1,-4,-5,-4,-3,0,2,-1
1563815747875111,2,2,1,-2,1,1,0,1
1563815747875111,-2,-3,-2,-7,-5,-2,-1,-1
1563815747896126,-1,0,-1,0,-1,-1,-3,-1
1563815747896126,0,-2,-1,2,2,3,3,3
1563815747897094,-1,-3,1,1,-1,0,-3,-2
1563815747897094,-1,-3,-5,-1,-1,-3,-2,0
1563815747910118,0,-1,-2,-1,0,-1,-1,-2
1563815747910118,0,1,-2,-4,-4,2,6,2
1563815747917092,-1,-1,4,1,2,-1,-4,-1
1563815747917092,1,-1,-3,-3,-3,-7,1,1
1563815747941073,-1,-1,0,1,4,10,-15,-2
1563815747941073,0,1,2,0,-2,3,2,0
1563815747943069,-1,-1,-3,0,-4,-6,-7,-4
1563815747943069,0,0,1,-3,-1,-2,-1,-1
1563815747956061,-3,-2,-6,-5,-2,-6,9,2
1563815747956061,-1,0,-1,0,5,3,-7,0
1563815747957061,1,3,0,3,1,3,3,2
1563815747957061,-1,1,4,8,2,-3,-5,-4
1563815747979053,1,0,1,5,-2,0,3,0
1563815747979053,0,-1,-1,-6,-6,-3,-1,-1
1563815747981048,1,-4,-7,-6,-4,-5,7,2
1563815747981048,0,0,2,5,4,2,-1,-1
1563815747993061,2,3,2,2,-1,-1,-1,1
1563815747993061,-1,2,3,4,0,-3,-3,-3
1563815747995039,1,0,-4,-2,-1,0,-1,0
1563815747995039,-3,-2,-2,-6,-3,0,0,0
1563815748016030,-2,-1,-2,-1,-2,1,-2,-3
1563815748016030,-1,0,0,0,-1,-4,1,-2
1563815748017028,-2,-1,-2,-1,-1,0,-2,-1
1563815748017028,-1,-2,-4,-1,-3,1,4,1
1563815748030039,0,-2,-1,-2,-2,-5,-4,-2
1563815748030039,0,-4,-3,0,0,2,0,0
1563815748037018,-2,0,2,-3,-3,1,-1,-2
1563815748037018,-4,-2,-2,-1,-5,2,-1,-2
1563815748054049,-1,0,0,-1,-1,-2,-15,-2
1563815748054049,1,0,4,3,1,4,5,0
1563815748055005,-2,-2,-2,-2,-2,-3,-4,-1
1563815748055005,-2,-2,-1,-3,-1,-2,-1,-2
1563815748076023,-2,-4,-7,-2,0,-1,3,1
1563815748076023,-3,-2,-3,-5,-1,6,-1,1
1563815748076991,-2,-4,-5,7,3,5,-1,0
1563815748076991,1,2,3,-3,0,-3,-3,0
1563815748089986,2,3,1,0,-1,6,4,-1
1563815748089986,-1,-3,-1,2,1,0,0,0
1563815748097011,0,-4,-3,-5,-4,-2,4,0
1563815748097011,-1,-3,-4,-3,-1,0,-1,0
1563815748112970,0,-2,-2,-4,-2,-6,0,-1
1563815748112970,-1,3,2,2,0,-4,-2,-3
1563815748114970,-2,2,3,-2,-2,0,-5,-4
1563815748114970,-2,-5,-5,-3,-1,-2,1,-2
1563815748135989,1,0,-1,-3,0,-2,1,1
1563815748135989,-1,-2,-3,-4,-4,-2,-2,-1
1563815748136958,-2,0,2,0,2,1,-1,-1
1563815748136958,2,0,-3,-6,-4,0,0,-1
1563815748149957,-2,-1,0,5,-3,-3,0,2
1563815748149957,0,1,-1,0,-4,-5,-2,0
1563815748156946,1,-1,1,2,1,1,2,-1
1563815748156946,0,0,2,-1,0,0,-1,-2
1563815748172967,-3,-2,-5,-2,-1,0,0,-2
1563815748172967,0,-1,0,-1,-2,-5,-2,-1
1563815748174967,-2,0,-2,-2,-3,-1,1,1
1563815748174967,-3,-1,1,2,-1,-2,-3,-2
1563815748202950,-1,-4,-1,-2,1,3,1,-2
1563815748202950,0,0,-2,0,-1,-4,-10,-2
1563815748204924,-1,-3,-1,-1,1,6,2,0
1563815748204924,-1,-1,-4,0,-3,-5,-8,-1
1563815748217942,-1,1,2,0,-1,-3,2,0
1563815748217942,1,-3,-6,-6,-3,-3,3,-3
1563815748219916,1,1,-2,1,-2,-12,-3,-1
1563815748219916,0,3,2,0,1,15,5,1
1563815748232904,-2,-4,-2,-1,-1,-2,1,-2
1563815748232904,0,0,-1,-4,-1,4,-1,-1
1563815748234901,0,-1,-3,-3,-2,-6,1,0
1563815748234901,-1,2,0,2,-1,-4,0,0
1563815748255936,0,2,-1,-1,-1,-3,-3,-3
1563815748255936,-3,-4,0,0,3,7,11,3
1563815748257888,0,1,1,0,-1,-3,-9,-1
1563815748257888,-1,-3,2,4,2,-2,0,0
1563815748277878,-2,-1,-4,-5,-2,-2,0,1
1563815748277878,0,-1,-1,2,0,-3,-2,0
1563815748279878,0,0,2,2,-2,1,1,-2
1563815748279878,-2,-1,-3,-2,-2,-2,0,-1
1563815748293886,0,-2,-3,-6,-4,-1,-1,1
1563815748293886,-1,0,1,-1,0,-3,-2,-2
1563815748294868,0,0,0,4,1,0,0,0
1563815748294868,1,0,-2,-1,2,-4,5,1
1563815748315855,0,-2,0,0,2,10,-2,0
1563815748315855,-2,0,-2,-4,-5,-16,7,-2
1563815748317854,0,-2,-1,-2,-1,7,7,2
1563815748317854,1,-1,-1,-2,-3,-12,-10,-1
1563815748329855,-2,-2,-2,0,-1,-3,0,0
1563815748329855,0,1,1,1,-1,-7,-1,0
1563815748338842,-2,-2,1,0,0,4,1,-1
1563815748338842,2,1,-3,-4,-2,8,2,0
1563815748353840,-3,-3,0,1,0,-2,0,-1
1563815748353840,0,1,0,0,0,-2,-5,-1
1563815748354834,-1,-2,-2,-1,0,3,4,1
1563815748354834,-1,-1,-5,-3,-1,1,-7,-3
1563815748375823,0,1,2,1,2,-2,-2,1
1563815748375823,-1,-2,1,0,-2,-2,-3,0
1563815748377819,-2,1,-1,-1,-3,-3,-3,-3
1563815748377819,-1,-2,0,-3,2,1,3,1
1563815748389814,0,-3,-3,-3,-3,-1,2,-2
1563815748389814,0,2,1,1,0,3,-4,-1
1563815748398808,0,-3,-3,-2,1,-1,-2,0
1563815748398808,-2,-4,-2,-5,-6,-3,-1,-2
1563815748412821,-3,0,1,-1,0,-4,-2,-4
1563815748412821,-1,-4,-4,-1,-2,1,-3,-1
1563815748414816,0,1,2,2,1,2,-2,-1
1563815748414816,-2,-3,-3,-1,-4,-7,5,-1
1563815748435790,-1,-2,-2,-4,-3,0,1,2
1563815748435790,-1,-1,-2,1,1,-1,1,0
1563815748437785,1,-1,1,1,0,-1,-4,-1
1563815748437785,-1,-1,0,-1,-2,-1,2,-2
1563815748458780,1,-1,0,0,0,4,-16,-1
1563815748458780,0,-2,-3,-2,0,4,2,0
1563815748459776,-3,-1,-3,-2,-4,-9,-4,-1
1563815748459776,-1,1,-1,2,2,3,-2,0
1563815748473775,0,0,1,3,-1,-3,0,0
1563815748473775,-2,0,0,-1,1,2,0,-1
1563815748474778,0,-2,-3,-5,-4,2,-1,-3
1563815748474778,0,2,2,0,-2,0,0,0
1563815748495811,-1,1,3,2,0,-7,-1,-1
1563815748495811,1,-2,-3,1,-1,0,-1,1
1563815748497751,-2,-2,-2,-1,-2,-6,2,-1
1563815748497751,0,1,1,0,0,2,1,-2
1563815748509782,0,0,-2,-6,-2,3,7,1
1563815748509782,-1,0,-3,2,0,-2,-1,0
1563815748518771,-3,-4,-1,-2,0,-3,0,-1
1563815748518771,1,-2,-1,-2,-6,-7,-3,0
