timestamp,roll,pitch,yaw
1564164022501351,-0.18276,0.232208,0.685533
1564164022517820,-0.182721,0.232324,0.685534
1564164022540275,-0.182927,0.232431,0.685774
1564164022562733,-0.183521,0.232934,0.685952
1564164022577706,-0.18419,0.233516,0.686522
1564164022600167,-0.184772,0.234348,0.687238
1564164022630108,-0.185749,0.234314,0.6882
1564164022637594,-0.187201,0.234376,0.689533
1564164022660551,-0.187462,0.235184,0.690922
1564164022682511,-0.187544,0.236149,0.69203
1564164022696984,-0.188811,0.236781,0.693221
1564164022720441,-0.189746,0.236478,0.694193
1564164022742901,-0.19057,0.235085,0.695151
1564164022756872,-0.190856,0.233718,0.69585
1564164022780329,-0.191483,0.232567,0.696237
1564164022802788,-0.192667,0.231843,0.696333
1564164022817263,-0.193212,0.231018,0.696466
1564164022840218,-0.193551,0.230083,0.696357
1564164022862676,-0.19373,0.22922,0.696256
1564164022877149,-0.194198,0.228312,0.695997
1564164022907593,-0.194589,0.228028,0.695728
1564164022922565,-0.194806,0.227807,0.695433
1564164022937042,-0.195038,0.227596,0.695171
1564164022960496,-0.194999,0.227712,0.69517
1564164022982955,-0.194999,0.227712,0.69517
1564164022996926,-0.195231,0.2275,0.694908
1564164023020383,-0.195631,0.227199,0.694495
1564164023042844,-0.195816,0.226805,0.693985
1564164023063801,-0.195541,0.22691,0.693597
1564164023080275,-0.195501,0.227196,0.692938
1564164023108718,-0.195793,0.227226,0.692378
1564164023123695,-0.195707,0.226845,0.691738
1564164023140161,-0.195311,0.226319,0.690896
1564164023162619,-0.195009,0.225845,0.690158
1564164023183580,-0.195567,0.225156,0.689349
1564164023200049,-0.195871,0.224489,0.688443
1564164023223007,-0.195151,0.22372,0.687624
1564164023243967,-0.194604,0.222769,0.686912
1564164023260436,-0.194202,0.222169,0.686472
1564164023282895,-0.193352,0.221374,0.685805
1564164023303859,-0.191776,0.220417,0.684923
1564164023320326,-0.189493,0.219136,0.684516
1564164023344282,-0.187572,0.217187,0.683962
1564164023363745,-0.186765,0.215429,0.683747
1564164023380215,-0.187457,0.213746,0.6839
1564164023402677,-0.1877,0.21191,0.684146
1564164023423634,-0.18672,0.210139,0.684304
1564164023440103,-0.18523,0.209095,0.684466
1564164023463060,-0.18423,0.208518,0.684847
1564164023485020,-0.184701,0.207828,0.68524
1564164023500491,-0.185418,0.206819,0.685488
1564164023522949,-0.185227,0.205845,0.685556
1564164023545408,-0.184155,0.205173,0.6854
1564164023560380,-0.183739,0.204801,0.685715
1564164023582839,-0.184334,0.204545,0.686094
1564164023605297,-0.184571,0.204161,0.686491
1564164023620767,-0.183949,0.204071,0.686554
1564164023642729,-0.183505,0.20419,0.686714
1564164023665683,-0.183505,0.20419,0.686714
1564164023679657,-0.183466,0.204306,0.686713
1564164023703613,-0.183466,0.204306,0.686713
1564164023725073,-0.183466,0.204306,0.686713
1564164023740045,-0.183586,0.204349,0.686706
1564164023763005,-0.183547,0.204465,0.686705
1564164023792947,-0.183532,0.204456,0.686672
1564164023799438,-0.183532,0.204456,0.686672
1564164023823391,-0.183532,0.204456,0.686672
1564164023845351,-0.183532,0.204456,0.686672
1564164023859824,-0.183493,0.204572,0.686671
1564164023882781,-0.183493,0.204572,0.686671
1564164023905239,-0.183966,0.203962,0.686666
1564164023919712,-0.184183,0.203376,0.686562
1564164023942669,-0.184183,0.203376,0.686562
1564164023965147,-0.184037,0.203067,0.686611
1564164023986588,-0.184333,0.202249,0.68651
1564164024002558,-0.184198,0.20113,0.686292
1564164024025516,-0.183287,0.199707,0.685929
1564164024046476,-0.181963,0.198344,0.68515
1564164024070432,-0.180287,0.196408,0.684975
1564164024085403,-0.177263,0.194158,0.685181
1564164024106365,-0.173348,0.193067,0.68471
1564164024122835,-0.16997,0.192702,0.68431
1564164024145295,-0.170245,0.192281,0.684308
1564164024166253,-0.17262,0.190385,0.684114
1564164024182724,-0.173483,0.18794,0.683923
1564164024205182,-0.173107,0.185607,0.684067
1564164024226143,-0.172404,0.183516,0.683964
1564164024243110,-0.171091,0.181391,0.683235
1564164024265070,-0.168496,0.179966,0.682424
1564164024286531,-0.165706,0.179729,0.682346
1564164024302501,-0.164315,0.180762,0.68212
1564164024325458,-0.164215,0.181256,0.681068
1564164024346439,-0.163018,0.181641,0.681391
1564164024362888,-0.160367,0.180405,0.68238
1564164024385347,-0.158455,0.178338,0.682887
1564164024406326,-0.157597,0.176538,0.683531
1564164024422777,-0.156189,0.174126,0.68399
1564164024445236,-0.155979,0.171261,0.684668
1564164024467693,-0.15794,0.167768,0.685508
1564164024482666,-0.158794,0.164804,0.686524
1564164024505125,-0.157654,0.163204,0.686383
1564164024527585,-0.155944,0.163319,0.685962
1564164024543068,-0.153157,0.164756,0.686951
1564164024565012,-0.151078,0.164828,0.688634
1564164024587969,-0.149418,0.166569,0.688654
1564164024593001,-0.143978,0.169532,0.689875
1564164024609430,-0.137961,0.171744,0.692271
1564164024630932,-0.135445,0.173798,0.693363
1564164024653351,-0.133941,0.175076,0.693416
1564164024668356,-0.131614,0.177437,0.694292
1564164024690816,-0.127921,0.179847,0.695496
1564164024713277,-0.123596,0.182346,0.695989
1564164024729712,-0.121555,0.183963,0.696203
1564164024750709,-0.123173,0.184086,0.696734
1564164024774625,-0.124348,0.184325,0.697432
1564164024788107,-0.123066,0.184631,0.697389
1564164024810595,-0.120731,0.18523,0.697656
1564164024833515,-0.120614,0.185187,0.697662
1564164024850984,-0.121938,0.185834,0.697954
1564164024870947,-0.123366,0.185856,0.698131
1564164024901421,-0.123248,0.185813,0.698137
1564164024909874,-0.121929,0.185845,0.698098
1564164024932331,-0.121125,0.185542,0.698031
1564164024953329,-0.121929,0.185075,0.698241
1564164024968301,-0.12319,0.184114,0.698319
1564164024990761,-0.123659,0.183217,0.698043
1564164025013217,-0.122802,0.182362,0.697869
1564164025029665,-0.122854,0.181846,0.697724
1564164025052109,-0.12478,0.181257,0.697771
1564164025073601,-0.126688,0.179981,0.697538
1564164025089539,-0.126682,0.179303,0.697288
1564164025110500,-0.125835,0.178816,0.696826
1564164025132958,-0.125699,0.178496,0.696724
1564164025149435,-0.126688,0.177943,0.696679
1564164025178380,-0.127996,0.176855,0.696623
1564164025193371,-0.128044,0.175679,0.696409
1564164025209818,-0.127476,0.174772,0.695935
1564164025230821,-0.127403,0.173944,0.695725
1564164025253275,-0.127733,0.173776,0.695424
1564164025269704,-0.12875,0.173507,0.695523
1564164025290705,-0.129936,0.172765,0.695476
1564164025313127,-0.130491,0.172315,0.695456
1564164025329592,-0.130193,0.171971,0.695725
1564164025350556,-0.130032,0.171666,0.695878
1564164025368524,-0.13048,0.171463,0.696114
1564164025390982,-0.131538,0.171079,0.696215
1564164025410481,-0.131538,0.171079,0.696215
1564164025428408,-0.131538,0.171079,0.696215
1564164025458353,-0.131538,0.171079,0.696215
1564164025470837,-0.131906,0.171107,0.696452
1564164025488798,-0.132354,0.170904,0.696688
1564164025511757,-0.132354,0.170904,0.696688
1564164025538245,-0.132373,0.170415,0.696945
1564164025548685,-0.132565,0.169471,0.697234
1564164025571145,-0.13224,0.169249,0.697536
1564164025590647,-0.1314,0.169362,0.697857
1564164025608574,-0.131573,0.169189,0.698105
1564164025631034,-0.132694,0.16858,0.698318
1564164025650999,-0.133448,0.167943,0.698294
1564164025668464,-0.133808,0.167293,0.698288
1564164025691422,-0.133623,0.166721,0.698479
1564164025710891,-0.134146,0.16561,0.698472
1564164025736338,-0.135148,0.164582,0.698844
1564164025751333,-0.136466,0.163409,0.699207
1564164025770812,-0.139129,0.161426,0.699538
1564164025796226,-0.141835,0.159614,0.700094
1564164025817196,-0.143317,0.157984,0.700473
1564164025830722,-0.142699,0.157137,0.70083
1564164025848629,-0.1432,0.156359,0.701624
1564164025871087,-0.145401,0.155187,0.702595
1564164025890552,-0.14816,0.153419,0.704618
1564164025908519,-0.150482,0.151169,0.706056
1564164025930975,-0.148744,0.151438,0.704827
1564164025958423,-0.144964,0.153937,0.702162
1564164025968405,-0.14232,0.155895,0.701551
1564164025991373,-0.143754,0.155066,0.702284
1564164026013824,-0.146238,0.154699,0.702437
1564164026027799,-0.146765,0.156706,0.701009
1564164026050263,-0.145778,0.159242,0.700048
1564164026071722,-0.145876,0.159451,0.701738
1564164026087694,-0.148366,0.159295,0.702644
1564164026110151,-0.148403,0.160863,0.701273
1564164026131189,-0.146789,0.16375,0.699645
1564164026147676,-0.14797,0.168581,0.699265
1564164026170115,-0.153009,0.171644,0.699473
1564164026191602,-0.158166,0.172417,0.698632
1564164026208044,-0.158651,0.173399,0.697621
1564164026237990,-0.157275,0.175843,0.697185
1564164026253993,-0.158554,0.178282,0.698431
1564164026267934,-0.163497,0.180239,0.700676
1564164026290893,-0.169743,0.180903,0.702113
1564164026311353,-0.173151,0.181131,0.703228
1564164026327823,-0.173672,0.181772,0.703668
1564164026350279,-0.173531,0.182822,0.704154
1564164026372742,-0.175211,0.183596,0.704262
1564164026387718,-0.178008,0.184242,0.704192
1564164026410170,-0.180256,0.184867,0.70454
1564164026432628,-0.180855,0.185006,0.704915
1564164026447101,-0.180814,0.185121,0.704913
1564164026470558,-0.181358,0.185368,0.705253
1564164026492517,-0.182288,0.185334,0.705334
1564164026515475,-0.181887,0.186097,0.705324
1564164026530447,-0.181873,0.186091,0.705291
1564164026552905,-0.181992,0.186134,0.705285
1564164026567379,-0.181984,0.186602,0.704873
1564164026590334,-0.18196,0.187452,0.704415
1564164026612793,-0.182031,0.188079,0.703995
1564164026627267,-0.182149,0.188122,0.70399
1564164026650223,-0.181748,0.188186,0.703602
1564164026672683,-0.181654,0.188899,0.70333
1564164026687156,-0.182141,0.189433,0.703009
1564164026710112,-0.182509,0.189923,0.702693
1564164026732571,-0.182628,0.189967,0.702688
1564164026755528,-0.182189,0.189756,0.70231
1564164026770499,-0.182149,0.189872,0.702308
1564164026793457,-0.182105,0.189676,0.701917
1564164026806933,-0.182314,0.189575,0.701547
1564164026830388,-0.182274,0.18969,0.701545
1564164026852848,-0.182,0.189393,0.70102
1564164026873813,-0.182076,0.189241,0.700623
1564164026890278,-0.182036,0.189357,0.700621
1564164026912737,-0.18204,0.189068,0.700409
1564164026933728,-0.18204,0.189068,0.700409
1564164026956152,-0.181836,0.189334,0.70001
1564164026972626,-0.181836,0.189334,0.70001
1564164026993587,-0.181796,0.18945,0.700008
1564164027010552,-0.181796,0.18945,0.700008
1564164027033010,-0.181533,0.189449,0.699729
1564164027053995,-0.181164,0.189803,0.699477
1564164027070945,-0.181164,0.189803,0.699477
1564164027092900,-0.181124,0.189918,0.699475
1564164027113998,-0.180868,0.18994,0.699374
1564164027130403,-0.180947,0.190098,0.699366
1564164027152862,-0.180947,0.190098,0.699366
1564164027173826,-0.180613,0.189572,0.699283
1564164027191810,-0.180326,0.188916,0.699057
1564164027212758,-0.180173,0.18792,0.698871
1564164027233750,-0.17974,0.186255,0.698315
1564164027250190,-0.179486,0.184056,0.698202
1564164027273148,-0.177871,0.182761,0.697854
1564164027295105,-0.172292,0.182546,0.698076
1564164027316586,-0.165832,0.18253,0.698302
1564164027332529,-0.162294,0.182754,0.699184
1564164027355487,-0.162509,0.184525,0.700264
1564164027370458,-0.165472,0.181955,0.701258
1564164027400407,-0.167532,0.179098,0.701541
1564164027415384,-0.166514,0.175269,0.702207
1564164027430853,-0.163053,0.171904,0.703481
1564164027454304,-0.159755,0.16946,0.703132
1564164027475264,-0.158517,0.168201,0.703015
1564164027489737,-0.158485,0.166399,0.703348
1564164027512701,-0.157227,0.164771,0.703495
1564164027535153,-0.153758,0.164243,0.703319
1564164027549627,-0.148055,0.16407,0.703247
1564164027572581,-0.143691,0.164154,0.703352
1564164027595044,-0.1399,0.165905,0.703637
1564164027609517,-0.137665,0.167233,0.704354
1564164027640458,-0.136933,0.168825,0.704725
1564164027654931,-0.135062,0.171497,0.704481
1564164027669401,-0.133251,0.174129,0.703593
1564164027692879,-0.13267,0.173447,0.704166
1564164027715337,-0.131604,0.172032,0.704435
1564164027736320,-0.1286,0.172512,0.703404
1564164027754245,-0.125175,0.174172,0.702678
1564164027775206,-0.12526,0.1749,0.703144
1564164027796226,-0.12817,0.174437,0.703376
1564164027813138,-0.129807,0.174722,0.702726
1564164027835093,-0.128667,0.175051,0.702412
1564164027856589,-0.127614,0.174761,0.702098
1564164027873024,-0.128484,0.173789,0.702209
1564164027901472,-0.130568,0.172347,0.702238
1564164027916482,-0.132153,0.171311,0.701639
1564164027932919,-0.133215,0.170337,0.700987
1564164027955871,-0.134395,0.168997,0.70016
1564164027976369,-0.135725,0.167596,0.699474
1564164027992802,-0.137609,0.166435,0.699162
1564164028015260,-0.139699,0.165359,0.698923
1564164028036259,-0.140985,0.164384,0.698781
1564164028052690,-0.141099,0.163359,0.698542
1564164028075155,-0.14184,0.162433,0.698278
1564164028103599,-0.143547,0.16135,0.698096
1564164028112587,-0.145822,0.160201,0.69779
1564164028135039,-0.147399,0.158784,0.697373
1564164028156530,-0.14821,0.156948,0.696883
1564164028180453,-0.149729,0.154887,0.696744
1564164028195426,-0.149916,0.153582,0.697344
1564164028216392,-0.146753,0.153996,0.697491
1564164028231857,-0.14094,0.156525,0.698587
1564164028255313,-0.133346,0.162391,0.700596
1564164028277775,-0.123503,0.172167,0.70323
1564164028292247,-0.112207,0.187062,0.705058
1564164028315205,-0.0983191,0.206552,0.704773
1564164028337659,-0.0785061,0.231494,0.703398
1564164028352155,-0.0528029,0.260363,0.702169
1564164028382580,-0.0239113,0.294581,0.700388
1564164028397548,0.00500823,0.330568,0.69813
1564164028419009,0.0331492,0.370023,0.696086
1564164028434978,0.0619347,0.412592,0.695261
1564164028458452,0.0918259,0.455582,0.693918
1564164028478935,0.123914,0.49889,0.693235
1564164028496866,0.1584,0.542863,0.693544
1564164028519323,0.193376,0.588698,0.694151
1564164028538825,0.227075,0.635136,0.694924
1564164028555256,0.257977,0.680614,0.694911
1564164028577715,0.285014,0.725745,0.693226
1564164028598674,0.311772,0.77025,0.692402
1564164028615144,0.33869,0.813358,0.692035
1564164028637606,0.360756,0.855195,0.689539
1564164028659063,0.377651,0.895365,0.685411
1564164028675536,0.392743,0.933571,0.680099
1564164028697491,0.404645,0.967725,0.670077
1564164028720448,0.415931,1.00085,0.657522
1564164028735919,0.427022,1.0345,0.645932
1564164028757878,0.439143,1.06781,0.638373
1564164028778343,0.448547,1.0991,0.630946
1564164028795328,0.455378,1.13261,0.621898
1564164028817767,0.460688,1.16396,0.612402
1564164028838772,0.466374,1.19728,0.604655
1564164028855201,0.471352,1.22936,0.600498
1564164028877658,0.479004,1.26012,0.603308
1564164028898636,0.49324,1.28599,0.615781
1564164028915096,0.514359,1.30988,0.635593
1564164028938055,0.545802,1.32919,0.663372
1564164028959006,0.595521,1.34447,0.705078
1564164028974478,0.658206,1.35531,0.757351
1564164028997934,0.731992,1.36227,0.822006
1564164029019394,0.807314,1.36397,0.889243
1564164029025881,0.879769,1.36188,0.953276
1564164029042351,0.945058,1.35753,1.00887
1564164029064817,1.00004,1.35098,1.05257
1564164029085772,1.04263,1.34354,1.0839
1564164029102241,1.06786,1.33399,1.09993
1564164029123207,1.07642,1.32354,1.10294
1564164029145690,1.07048,1.31295,1.09267
1564164029162142,1.05859,1.30245,1.07452
1564164029183120,1.04418,1.29084,1.05333
1564164029214563,1.0288,1.27905,1.03273
1564164029220519,1.01212,1.26765,1.01238
1564164029242979,0.995828,1.25835,0.992595
1564164029265936,0.978061,1.24988,0.970717
1564164029280913,0.960611,1.24191,0.949062
1564164029303366,0.946874,1.2343,0.932518
1564164029325823,0.933243,1.22709,0.91914
1564164029342296,0.918018,1.22006,0.905748
1564164029363268,0.905717,1.21406,0.89379
1564164029385712,0.897161,1.20884,0.882684
1564164029400705,0.890303,1.20379,0.872835
1564164029423163,0.885026,1.19925,0.866058
1564164029445600,0.8793,1.19506,0.860588
1564164029462091,0.873251,1.19136,0.855236
1564164029490539,0.868902,1.18836,0.850616
1564164029501001,0.865016,1.18503,0.845319
1564164029520463,0.86224,1.18164,0.840162
1564164029542941,0.861642,1.17857,0.837621
1564164029568373,0.859618,1.17543,0.834707
1564164029580868,0.856627,1.17206,0.831004
1564164029603313,0.853357,1.16895,0.826226
1564164029621775,0.851055,1.16494,0.821271
1564164029640746,0.850359,1.16065,0.816596
1564164029663197,0.849006,1.15632,0.811347
1564164029681165,0.846548,1.15167,0.805429
1564164029700649,0.843973,1.14773,0.799832
1564164029723084,0.840466,1.14391,0.794011
1564164029741056,0.837302,1.1407,0.789414
1564164029760537,0.83253,1.13805,0.784278
1564164029782996,0.826799,1.13572,0.778625
1564164029800942,0.82136,1.13385,0.773524
1564164029822485,0.816137,1.13163,0.76856
1564164029844439,0.811694,1.12933,0.763929
1564164029860909,0.808295,1.12588,0.759803
1564164029881870,0.807436,1.1212,0.757141
1564164029903330,0.81003,1.11398,0.757573
1564164029921297,0.811754,1.10449,0.758257
1564164029942258,0.813654,1.09124,0.759537
1564164029963248,0.813474,1.07515,0.759158
1564164029981191,0.808806,1.05642,0.755968
1564164030002147,0.797327,1.03346,0.748176
1564164030023205,0.787608,1.00603,0.737098
1564164030048628,0.782446,0.974152,0.724288
1564164030062103,0.774404,0.938655,0.710555
1564164030083101,0.754469,0.899503,0.693945
1564164030101031,0.732425,0.856311,0.677787
1564164030129486,0.708432,0.809051,0.659804
1564164030143452,0.680734,0.760685,0.641759
1564164030160920,0.650125,0.711883,0.625158
1564164030183878,0.618861,0.660976,0.60858
1564164030203346,0.587213,0.607978,0.592374
1564164030221307,0.554903,0.554208,0.576837
1564164030249761,0.5206,0.500128,0.56235
1564164030263229,0.48551,0.445678,0.55011
1564164030281196,0.451759,0.390749,0.540703
1564164030302656,0.418427,0.336618,0.532579
1564164030326112,0.385006,0.283723,0.524843
1564164030341085,0.355465,0.231572,0.520552
1564164030363544,0.332126,0.181733,0.518647
1564164030383006,0.310814,0.135653,0.516593
1564164030406970,0.290842,0.0927288,0.51529
1564164030423431,0.272632,0.0528185,0.515557
1564164030443394,0.25405,0.0138208,0.516786
1564164030460362,0.233016,-0.0221264,0.518269
1564164030482821,0.211772,-0.0540267,0.521362
1564164030503782,0.192394,-0.0819656,0.525273
1564164030527738,0.175298,-0.107584,0.529734
1564164030542709,0.15973,-0.130734,0.53512
1564164030563673,0.143166,-0.15071,0.54144
1564164030580152,0.128512,-0.168249,0.547903
1564164030602600,0.118884,-0.183544,0.553506
1564164030624089,0.111764,-0.196473,0.557394
1564164030640534,0.102608,-0.207585,0.560477
1564164030662987,0.0900679,-0.217011,0.563118
1564164030683978,0.0769651,-0.224839,0.565506
1564164030700417,0.0650522,-0.231083,0.567893
1564164030730360,0.0537776,-0.236351,0.570302
1564164030743834,0.0422672,-0.240293,0.573435
1564164030760308,0.0315992,-0.242593,0.577652
1564164030782766,0.0225455,-0.244081,0.582105
1564164030803744,0.0143153,-0.245503,0.586083
1564164030820199,0.00598335,-0.24586,0.590343
1564164030842652,-0.00271891,-0.245836,0.595276
1564164030863644,-0.0123786,-0.245977,0.600062
1564164030879591,-0.0234177,-0.246169,0.604432
1564164030902541,-0.035959,-0.244949,0.60881
1564164030924001,-0.0501837,-0.242517,0.613225
1564164030939479,-0.0662787,-0.239039,0.617652
1564164030962928,-0.0837199,-0.234816,0.62141
1564164030983889,-0.102936,-0.22831,0.62482
1564164031006379,-0.123094,-0.219071,0.629562
1564164031022817,-0.142873,-0.209409,0.635639
1564164031043809,-0.161266,-0.198155,0.641415
1564164031059750,-0.177346,-0.183611,0.647266
1564164031082712,-0.191135,-0.168136,0.653377
1564164031105164,-0.2045,-0.152479,0.6603
1564164031119638,-0.215422,-0.134782,0.668788
1564164031142594,-0.220304,-0.119641,0.676407
1564164031165054,-0.218548,-0.106637,0.682357
1564164031179526,-0.214929,-0.0931804,0.689076
1564164031202983,-0.208566,-0.0832156,0.695546
1564164031232927,-0.203691,-0.0772501,0.701371
1564164031246400,-0.200612,-0.0715451,0.705964
1564164031262879,-0.199544,-0.0649615,0.710762
1564164031285329,-0.200229,-0.058879,0.715892
1564164031306329,-0.200566,-0.0529646,0.719075
1564164031322760,-0.203016,-0.048066,0.720899
1564164031345221,-0.208051,-0.043757,0.722816
1564164031367180,-0.213684,-0.0391619,0.725429
1564164031382648,-0.215399,-0.0341498,0.72691
1564164031405106,-0.215308,-0.0284775,0.728764
1564164031426067,-0.219224,-0.0222877,0.730889
1564164031442536,-0.224331,-0.0157516,0.733179
1564164031464994,-0.226817,-0.0086659,0.734964
1564164031486480,-0.225772,-0.000960276,0.736795
1564164031510425,-0.225207,0.00615707,0.738723
1564164031525384,-0.226417,0.0127881,0.740818
1564164031546345,-0.227153,0.0191886,0.742371
1564164031562814,-0.227012,0.026082,0.7432
1564164031585272,-0.228493,0.0321696,0.74402
1564164031606271,-0.231699,0.0372832,0.745417
1564164031622706,-0.23244,0.0425654,0.746314
1564164031645195,-0.231851,0.0471674,0.746988
1564164031666625,-0.233184,0.0512716,0.748162
1564164031682591,-0.234698,0.0538755,0.749352
1564164031711538,-0.23437,0.0561259,0.750433
1564164031726546,-0.233572,0.057893,0.751315
1564164031742980,-0.234042,0.0590756,0.751853
1564164031765443,-0.23543,0.0599353,0.752177
1564164031786399,-0.235823,0.0606426,0.752385
1564164031802868,-0.235545,0.0606653,0.752369
1564164031825326,-0.235706,0.0605976,0.752384
1564164031846347,-0.237126,0.059977,0.752307
1564164031862765,-0.237466,0.0594584,0.752376
1564164031885215,-0.237236,0.0586981,0.752327
1564164031906215,-0.237368,0.0576601,0.752034
1564164031922653,-0.237587,0.0567777,0.751762
1564164031945112,-0.23763,0.0559651,0.751442
1564164031966586,-0.237598,0.0553759,0.751129
1564164031989021,-0.237477,0.0546166,0.750651
1564164032004993,-0.237299,0.0536975,0.750218
1564164032027956,-0.236706,0.052836,0.749531
1564164032042927,-0.236284,0.0521649,0.748658
1564164032065879,-0.23636,0.051577,0.747916
1564164032087839,-0.235913,0.0506507,0.747213
1564164032102812,-0.235014,0.0502287,0.746723
1564164032125277,-0.234872,0.0502344,0.746199
1564164032147734,-0.235012,0.0498501,0.745844
1564164032162707,-0.234919,0.0493767,0.745484
1564164032185157,-0.234563,0.0489248,0.74514
1564164032207617,-0.234431,0.0485932,0.745054
1564164032222096,-0.234398,0.0482942,0.744793
1564164032245052,-0.234632,0.0477129,0.744752
1564164032268035,-0.234655,0.0472841,0.744395
1564164032281986,-0.235189,0.0469201,0.74406
1564164032305437,-0.235291,0.0469671,0.744029
1564164032327900,-0.235076,0.0468156,0.743518
1564164032342364,-0.235139,0.0466401,0.743025
1564164032365330,-0.235511,0.0463442,0.742674
1564164032393769,-0.235168,0.0461655,0.742271
1564164032402258,-0.234484,0.0462178,0.741745
1564164032425211,-0.234724,0.0462607,0.741352
1564164032447677,-0.234871,0.0461946,0.741336
1564164032468667,-0.234763,0.046119,0.74108
1564164032485106,-0.234057,0.0462055,0.740775
1564164032507566,-0.233891,0.0459704,0.740564
1564164032529050,-0.233944,0.0458262,0.740325
1564164032546993,-0.233759,0.0455652,0.739796
1564164032567948,-0.233468,0.0452432,0.739154
1564164032588944,-0.233341,0.0448667,0.738672
1564164032604882,-0.233302,0.0442643,0.738217
1564164032627835,-0.2329,0.0439271,0.73786
1564164032648798,-0.232693,0.0440949,0.737687
1564164032672750,-0.232693,0.0440949,0.737687
1564164032687722,-0.23326,0.0436476,0.737621
1564164032708725,-0.233159,0.0432204,0.737659
1564164032725162,-0.23332,0.0431514,0.737675
1564164032747645,-0.233434,0.0431812,0.737534
1564164032771568,-0.233432,0.042511,0.737491
1564164032785050,-0.23342,0.0418577,0.737557
1564164032808001,-0.233684,0.0411794,0.737643
1564164032828966,-0.233918,0.0402169,0.737612
1564164032845431,-0.233769,0.0392184,0.737451
1564164032867889,-0.233284,0.0380851,0.737316
1564164032896337,-0.232871,0.0367147,0.737035
1564164032905322,-0.232679,0.0351732,0.73696
1564164032927797,-0.232285,0.033434,0.736864
1564164032950236,-0.231257,0.0330634,0.73716
1564164032965216,-0.227377,0.0328639,0.737076
1564164032987667,-0.222935,0.0337256,0.736568
1564164033011628,-0.220267,0.0345237,0.736575
1564164033031586,-0.220642,0.034588,0.736959
1564164033048053,-0.224852,0.0353017,0.736999
1564164033070014,-0.229591,0.0329245,0.736994
1564164033084985,-0.229882,0.0315105,0.737416
1564164033107945,-0.224029,0.0285238,0.736906
1564164033130399,-0.216527,0.0275487,0.737727
1564164033151398,-0.215114,0.0258231,0.738905
1564164033175335,-0.218341,0.0227779,0.74154
1564164033190290,-0.219779,0.0195617,0.743132
1564164033211254,-0.221054,0.0189722,0.742843
1564164033228226,-0.212995,0.0240376,0.74205
1564164033251676,-0.204406,0.0311137,0.739944
1564164033271146,-0.20816,0.0338419,0.737134
1564164033287609,-0.225118,0.0319097,0.737504
1564164033310072,-0.241276,0.0304631,0.738927
1564164033339017,-0.246506,0.0322521,0.738108
1564164033347997,-0.243202,0.0324018,0.735852
1564164033377942,-0.241251,0.0307439,0.732976
1564164033391454,-0.24542,0.0302141,0.729579
1564164033407886,-0.254592,0.0297452,0.726399
1564164033430345,-0.266907,0.028006,0.724536
1564164033452802,-0.277231,0.0256367,0.722876
1564164033458298,-0.283212,0.0245515,0.720619
1564164033473264,-0.284138,0.0246568,0.718167
1564164033495721,-0.283527,0.0243164,0.716455
1564164033518217,-0.284021,0.0249564,0.715067
1564164033533186,-0.286006,0.0254676,0.713497
1564164033555610,-0.288879,0.0264322,0.711905
1564164033578608,-0.29186,0.0264587,0.710851
1564164033593073,-0.295522,0.0256907,0.709793
1564164033615559,-0.29851,0.0253691,0.709052
1564164033631977,-0.299998,0.0255023,0.708042
1564164033653429,-0.30126,0.0251686,0.707081
1564164033675887,-0.302148,0.0240757,0.706344
1564164033691857,-0.302756,0.0223747,0.705845
1564164033713353,-0.302668,0.021471,0.705315
1564164033735812,-0.302018,0.0210433,0.704954
1564164033752245,-0.301487,0.0206576,0.704597
1564164033780704,-0.30159,0.0200092,0.704445
1564164033795664,-0.303163,0.0192702,0.704343
1564164033812142,-0.30498,0.0189908,0.704225
1564164033833128,-0.306026,0.0193543,0.704089
1564164033855554,-0.306144,0.0193961,0.704093
1564164033872023,-0.3058,0.0192476,0.703973
1564164033892988,-0.305919,0.0192893,0.703977
1564164033915945,-0.305919,0.0192893,0.703977
1564164033933410,-0.306086,0.0188187,0.703919
1564164033953371,-0.306086,0.0188187,0.703919
1564164033975867,-0.30621,0.0184612,0.70384
1564164033993796,-0.306888,0.0180855,0.704068
1564164034013296,-0.307555,0.0177333,0.704405
1564164034035755,-0.307829,0.0173279,0.70446
1564164034059681,-0.307549,0.0167205,0.704699
1564164034073180,-0.307366,0.0161425,0.704769
1564164034095612,-0.307366,0.0161425,0.704769
1564164034113574,-0.308045,0.0153501,0.704776
1564164034133037,-0.309646,0.0142843,0.705164
1564164034155497,-0.311492,0.012546,0.705651
1564164034173462,-0.312835,0.00979674,0.706823
1564164034192958,-0.312621,0.00770188,0.708181
1564164034215889,-0.311261,0.00529456,0.710335
1564164034233351,-0.309808,0.00216355,0.713105
1564164034253350,-0.304888,-4.60446e-05,0.714089
1564164034283258,-0.297975,-0.0013921,0.713498
1564164034293739,-0.28905,-0.00098221,0.712019
1564164034313204,-0.279918,0.00134651,0.709772
1564164034335693,-0.273321,0.00235558,0.709014
1564164034353627,-0.273727,0.00207563,0.70974
1564164034373097,-0.277609,0.00175685,0.711306
1564164034395589,-0.278759,0.00122625,0.711961
1564164034413561,-0.273844,0.00250773,0.712588
1564164034432979,-0.263945,0.00237473,0.71355
1564164034455474,-0.256128,0.00236795,0.714774
1564164034473405,-0.255483,0.00278499,0.71572
1564164034493368,-0.259236,0.00475216,0.716047
1564164034515827,-0.263082,0.00706454,0.715651
